"MR1","MR2","MR3","MR4"
-2663815.25081841,-2758853.93010565,-1720195.42371284,-831220.024658166
-1154583.85449797,-1309921.65791042,-687809.485374203,-369941.21339581
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-45435.1797705534,-123112.174791903,9159.62340398561,-20616.758860111
-2535306.69748055,-2347060.80745463,-1778284.08884683,-767524.759119936
-2697831.1664716,-2432577.49762531,-1925151.2677645,-811226.088520399
-201639.622363662,-106110.646898151,-182205.754028218,-54220.845044483
255771.231520021,476931.087123924,57840.9500855644,97763.3925428829
1865407.12872001,1828324.88015837,1257074.53376738,573311.609837889
-227651.714019627,-120643.981527284,-205285.964510648,-61288.990805615
599273.938246076,608160.480917166,393315.255310914,185939.301053109
-187005.863423085,33102.8857309718,-235551.811459858,-39152.9093365761
-68358.8420011973,-108221.426614064,-25200.1872352266,-24499.0636678995
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1183338.61472271,-1081496.17169809,-837079.688662366,-357053.293718646
85100.5349768489,357.073722646805,99386.2604933371,19121.3955752468
805700.962758413,1020830.02933708,425951.590695661,267193.841219753
-675227.929836139,-572672.939692661,-500144.402334654,-199976.470861593
1762529.88459339,1762905.69633588,1169820.56128251,544691.098406033
-254712.758916088,-206629.988933138,-193421.706979191,-74640.9141081388
-37134.3512587789,-14991.3362052411,-35858.7983339461,-9600.85933412399
-1951149.60362154,-1931697.44636584,-1305064.88118951,-601297.913258966
-139852.082739125,28931.8874074091,-178270.454702932,-28925.5520779546
1436413.37380343,1387258.44648343,978408.12663258,439719.363054748
-3224976.89667763,-3263984.68733697,-2121070.83032478,-999887.906893698
-846481.943008507,-679025.260875017,-646677.39345112,-247402.333769098
759501.960943811,834622.196099721,466152.902727837,241062.013692882
1132401.87817585,1328902.69502317,652253.966201675,366572.058236663
1404562.61165829,1328866.96459666,970702.110077321,427630.252076139
-175191.790145454,-215994.150246221,-95642.0788587832,-57591.9233373315
-1010761.81621293,-978227.672943795,-687434.834199206,-309591.674299802
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1571232.21247899,-1865872.05162256,-893883.731511405,-510488.197768016
787621.384892906,753697.566234598,540012.65815622,240518.370121764
1050567.61693973,1207087.43132256,618163.288394545,337899.310323552
1644671.23106282,1903253.39237851,960883.109503731,530131.438911428
1347307.76805255,1257111.67489877,940028.837227041,408709.810854921
-1065880.60469737,-1286418.37149807,-595923.986600151,-348049.749369367
-1097569.29310749,-987624.471154081,-784244.966529847,-329862.903624673
-184362.465053697,-62653.8877782215,-183988.732320247,-46666.1766424407
-1323998.04291531,-1354068.85049422,-863677.329859605,-411687.098917699
339119.515232923,206507.469100368,292242.089016745,93567.4647722631
1533335.34154861,1520225.11771408,1024500.17894815,472721.96940728
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-2149421.2552927,-2092847.31637166,-1455475.64906618,-659425.720880964
-1262951.2748588,-1316218.06591672,-811417.761586885,-394789.204543561
-1256018.70067939,-1230332.75490311,-846777.009329598,-385960.432164177
-3118855.26381081,-2741753.50292212,-2261251.74383492,-931861.879144296
-2498547.20107023,-2643387.35873983,-1585279.05044744,-784365.807108524
-1805853.55522585,-1814708.1839973,-1194285.72057802,-558796.754401883
-2097746.18065076,-1939102.12715502,-1472837.37877704,-634817.831211503
-652387.645052967,-916303.279398697,-299481.838600566,-223946.393387205
-305956.809754949,-466006.021109545,-122086.312649057,-108097.418584625
-1728171.42997861,-1914324.24748583,-1052973.25946682,-549801.709138087
-677044.843078372,-677804.888629335,-449053.830074688,-209285.311770475
5261255.55022002,5196052.37325738,3525550.83629507,1620315.12397037
7589237.91939479,7269828.76320897,5199596.05709905,2318188.57420779
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
674409.703045564,420116.032807914,576408.450909028,186877.852824768
NA,NA,NA,NA
1842210.27910865,1644174.12285919,1323142.74486114,552514.497613826
-469442.283290053,-438714.287394256,-327180.142851691,-142464.860856086
-603288.851127063,-536275.632653897,-434397.792818095,-180754.756523681
1588864.63076534,1572178.24881641,1063171.843491,489578.862709071
1330966.90468359,1426674.81432603,835081.591508964,419400.320400724
-1229116.91770089,-1103403.17220224,-879551.037959343,-369179.272407968
26568.3001217649,125749.593853819,-32565.804686319,16605.8038007156
573155.936939768,846576.22190442,242074.815899456,200266.258928414
1946559.48759228,2088136.86902096,1220511.08262747,613514.104732814
NA,NA,NA,NA
-236570.296117578,-72100.9784149879,-240291.394462902,-59180.9675408188
443246.94897491,275547.848059339,379125.416625032,122774.510139534
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
322096.021001364,294209.8428529,227928.226425234,97171.9529630565
NA,NA,NA,NA
246195.843745491,93840.3180604271,240547.096599091,63179.6922369751
NA,NA,NA,NA
1270980.6132339,1112011.32243985,924171.412235205,379299.680653475
-1173179.59083068,-1274195.97550087,-727649.174703797,-371087.483476064
-229008.651914392,-187957.358906856,-172801.580099326,-67294.0475433371
1642971.9729227,1653317.41868575,1085407.34009945,508588.135690091
1334772.8252934,1327463.65857747,889754.248755444,411853.510198862
-419432.07224139,-447066.065270961,-264440.728716682,-131952.971047349
-1038474.62729484,-1081338.96978824,-667667.577732636,-324539.505176997
2636132.98182805,2767913.62731343,1683222.77438706,825776.94787569
264849.38464913,162013.344800961,227866.109617869,73137.4144347324
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1598513.2515054,-1697781.8876528,-1010884.27219577,-502377.812566519
-1752817.91457723,-1674456.11988088,-1203228.58522685,-535021.468339558
1247327.37213892,1433124.76321958,733953.912338982,401181.110622057
858385.829360878,665154.562735542,667627.361497213,248898.783560753
1522308.85508465,1876631.10623457,831193.47087484,500424.331056531
NA,NA,NA,NA
-1680641.69761535,-1815755.60707058,-1047256.46514213,-530792.473391875
296270.54144937,261170.193776925,214439.158246422,88582.908283399
-3248466.57026757,-3219187.14813239,-2171227.05078987,-1001363.85952776
259304.398558448,429728.726068477,85867.3835270121,94558.2544933358
1638453.57928407,1392857.62386508,1211961.29306696,485522.46854102
1719652.58787603,1763475.2901877,1119368.14461997,535118.244307227
69739.8091221476,44272.3793687645,59187.0381711817,19395.1465587555
885457.747766693,815047.451648628,623430.424230203,267663.794625942
2966912.14088509,3052918.31109694,1925973.46383145,924119.948064506
NA,NA,NA,NA
NA,NA,NA,NA
934643.268860365,924649.799068177,625497.867723275,287977.531854364
-411442.781278608,-424999.695684033,-266267.679737797,-128293.346992335
802790.551516347,690687.385798507,589653.839483494,238586.951845761
-1520507.39060365,-1515707.2004403,-1011780.03852037,-469462.579310604
504438.619308625,571241.87247202,301043.168765169,161538.5325338
-494744.521457342,-439773.332034613,-356247.831065511,-148230.820988646
375417.38385251,364511.203408008,254730.232314624,115088.195842302
1332700.66392155,1432864.45911186,833974.646338988,420310.375497019
NA,NA,NA,NA
-204490.087506542,-87564.5069663309,-194931.553403671,-53291.9374277868
241992.112599975,254152.829097091,154483.338053305,75809.7570933628
1109256.41572967,1251614.05602705,664293.341560896,354835.305862049
98197.2159996305,170329.55145394,28676.9044956733,36450.9140152954
-150804.397844024,-145201.340402342,-102942.96981073,-46127.4901967536
1553757.15257995,1449029.85680384,1084432.52725266,471276.92469575
-1733044.94112174,-1647756.62873822,-1193605.78721409,-528324.925506528
-606200.109149334,-687520.727170276,-361245.70792677,-194212.68717151
-96136.0119264367,-156947.176048607,-33033.9425724851,-34856.7939034549
-1651292.79786601,-1483646.34437387,-1181024.70005157,-496089.614747992
1845363.11385902,1647939.33760092,1324927.82056414,553539.883805786
-714743.853648269,-607948.069976539,-528521.90175731,-211830.591706887
-63363.2348382448,-116851.993509012,-14986.3987388515,-24108.5449985177
842771.254605534,880312.595912499,540449.265767822,263613.066298464
-2623480.40956595,-2793536.38097182,-1655445.17519901,-825107.25887306
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
350606.494337502,506741.30573408,153704.422015975,121564.137463549
-440412.858612325,-270503.583263973,-378361.230051265,-121710.334178957
-1538370.53970283,-1526641.09341274,-1027145.66100897,-474394.263905487
205031.540748599,-94375.9778833565,287657.698146353,38009.5187775954
1820580.3075896,1711793.79220006,1263609.99749802,553386.506962545
NA,NA,NA,NA
472208.221417006,230096.668756144,436011.14489521,125423.065838045
-677271.007864393,-529142.871630406,-524567.792757174,-196749.001974502
-397854.309221712,-209487.167685467,-359453.214238336,-106996.285341388
2189879.55284459,2339857.24632312,1377775.46977157,689416.215279186
-1020828.96143905,-1097705.48513321,-638737.520777917,-321966.848523993
2149803.51713856,1759910.76186213,1624448.0956649,631322.921222512
-1200010.8514114,-1145306.70117695,-824287.100446647,-366195.997915933
476085.537624871,431471.392969995,338620.343488474,143342.753461048
3168738.22727001,2882404.69930212,2248421.27054916,954964.074469083
-538302.252686438,-477875.369842875,-387924.814824303,-161229.671675301
-378118.608866093,-385346.52270365,-247345.325869878,-117458.143146812
-529069.243747292,-621234.126801538,-304556.146242937,-171295.791259444
605097.856575539,690129.830994322,358638.742501472,194186.511436753
1468295.24754718,1462099.03490697,977827.694010267,453208.40250604
1427727.02147335,1192119.79925875,1067019.77322138,421249.266236314
702465.324705024,663078.750663674,486250.87766467,213741.023231481
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
3902895.71913629,3888431.54827555,2598156.15448409,1204849.7123391
-735772.193424726,-625406.779902548,-544290.419619243,-218024.95934166
1202254.99408082,1225130.3713986,786505.118804265,373458.393997401
-815687.609325038,-953323.894710221,-471805.229128431,-263717.368724687
826392.099358935,849436.756877905,536914.189275309,257324.133913015
-1216093.97706286,-1213180.72375434,-808745.992508303,-375551.968836156
121769.829395939,262706.056673115,9493.93081273088,49562.7860687421
644953.028736415,665738.493574274,417612.869928966,201064.770640919
1441727.60729737,1394318.26974696,981054.495087524,441509.814825513
-2005236.14382571,-1881186.62736406,-1393915.58026489,-609157.695580137
1265531.94095133,1240363.70267693,852830.871508548,388945.343343598
286547.856336689,269489.586860745,198852.46840157,87104.9187166246
-448136.096465228,-582160.763938445,-229640.706569006,-149829.690568468
289788.221967928,166365.28700044,254846.581596488,79100.9616380592
-142322.454204805,-93861.6747060789,-119005.613210952,-39878.0030975978
129294.648744499,312002.982068255,-6653.17959825266,55423.9104677292
2238393.75125575,2233030.66806523,1488612.13808153,691255.617149138
4499366.56736918,4638370.19198353,2916429.42404701,1402166.76260567
NA,NA,NA,NA
NA,NA,NA,NA
1489481.05390132,1763680.68319847,849954.712455897,483494.785034753
-106192.42301137,124070.780430399,-187049.829359716,-13319.9337337355
-237532.955463169,-36126.4002511677,-259629.987610032,-56349.3994589658
784646.900921158,1044448.8940598,389359.54011392,264469.617593061
NA,NA,NA,NA
-84567.5433156466,39662.8945638958,-119021.144334426,-15613.5849799425
634592.746074967,622321.73803065,427468.994165728,195062.769041355
-699705.120253306,-750694.480640763,-438671.238832251,-220540.240703012
-528816.359228797,-553003.604258246,-338797.879433131,-165463.475765203
1459481.99132616,1495425.01307399,950645.537978152,454053.737476864
756502.102475977,752569.046907484,504175.864768137,233441.336997494
186325.840369227,150888.141401691,141626.656299899,54578.4165251642
NA,NA,NA,NA
